"";"DBH";"HT";"SP";"age";"education";"forestry";"gender";"harvest"
"5765";8,9;5,9;"Quercus pyrenaica";22;1;1;1;0
"5766";8,6;5,9;"Quercus pyrenaica";22;1;1;1;0
"5767";19,5;12,6;"Quercus pyrenaica";22;1;1;1;0
"5768";30;17,2;"Pinus nigra";22;1;1;1;0
"5769";10;14,3;"Pinus sylvestris";22;1;1;1;0
"5770";10,2;8,3;"Quercus pyrenaica";22;1;1;1;1
"5771";9;7,4;"Quercus pyrenaica";22;1;1;1;1
"5772";8,5;5,8;"Quercus pyrenaica";22;1;1;1;0
"5773";24,7;13,4;"Quercus pyrenaica";22;1;1;1;0
"5774";13,7;10,6;"Quercus pyrenaica";22;1;1;1;0
"5775";10,4;7,4;"Quercus pyrenaica";22;1;1;1;1
"5776";7,9;8,4;"Quercus pyrenaica";22;1;1;1;1
"5777";16;11,5;"Quercus pyrenaica";22;1;1;1;0
"5778";7,9;6,7;"Quercus pyrenaica";22;1;1;1;1
"5779";9,6;6,1;"Pinus sylvestris";22;1;1;1;0
"5780";11,2;7,1;"Quercus pyrenaica";22;1;1;1;1
"5781";17,3;7,5;"Quercus pyrenaica";22;1;1;1;0
"5782";9,5;6,6;"Quercus pyrenaica";22;1;1;1;0
"5783";36,1;14,6;"Pinus nigra";22;1;1;1;0
"5784";34,9;18,1;"Pinus sylvestris";22;1;1;1;0
"5785";38,5;21,7;"Pinus nigra";22;1;1;1;1
"5786";40,1;21,4;"Pinus nigra";22;1;1;1;1
"5787";8,4;7,5;"Quercus pyrenaica";22;1;1;1;0
"5788";8,7;7,5;"Quercus pyrenaica";22;1;1;1;0
"5789";9,5;11,1;"Pinus sylvestris";22;1;1;1;0
"5790";35,3;20,4;"Pinus nigra";22;1;1;1;0
"5791";35,7;21,2;"Pinus nigra";22;1;1;1;1
"5792";38,9;17,9;"Pinus sylvestris";22;1;1;1;1
"5793";12,7;9;"Quercus pyrenaica";22;1;1;1;1
"5794";22,8;7,3;"Pinus sylvestris";22;1;1;1;0
"5795";12;3,8;"Quercus pyrenaica";22;1;1;1;1
"5796";14,7;9,5;"Quercus pyrenaica";22;1;1;1;0
"5797";22,7;19,1;"Pinus sylvestris";22;1;1;1;0
"5798";36,7;19,3;"Pinus nigra";22;1;1;1;0
"5799";11,5;6,1;"Quercus pyrenaica";22;1;1;1;0
"5800";33,5;17,5;"Pinus nigra";22;1;1;1;1
"5801";21,4;8,8;"Quercus pyrenaica";22;1;1;1;0
"5802";11,9;7,7;"Quercus pyrenaica";22;1;1;1;1
"5803";13,8;7,9;"Quercus pyrenaica";22;1;1;1;0
"5804";9,7;6,8;"Quercus pyrenaica";22;1;1;1;0
"5805";10,3;5,8;"Quercus pyrenaica";22;1;1;1;0
"5806";7,9;6,2;"Pinus sylvestris";22;1;1;1;0
"5807";7,4;5;"Quercus pyrenaica";22;1;1;1;1
"5808";21,2;10,5;"Quercus pyrenaica";22;1;1;1;0
"5809";7;6;"Quercus pyrenaica";22;1;1;1;0
"5810";10;5,7;"Pinus sylvestris";22;1;1;1;0
"5811";11,3;8,1;"Quercus pyrenaica";22;1;1;1;1
"5812";10,6;8,4;"Pinus sylvestris";22;1;1;1;0
"5813";11;8,2;"Quercus pyrenaica";22;1;1;1;0
"5814";10,3;7,6;"Quercus pyrenaica";22;1;1;1;0
"5815";11,1;9,1;"Quercus pyrenaica";22;1;1;1;0
"5816";8,8;7,2;"Quercus pyrenaica";22;1;1;1;0
"5817";13,2;10,2;"Quercus pyrenaica";22;1;1;1;0
"5818";8,2;7;"Quercus pyrenaica";22;1;1;1;0
"5819";9,7;5,8;"Pinus sylvestris";22;1;1;1;0
"5820";16,4;10,6;"Quercus pyrenaica";22;1;1;1;0
"5821";6,8;6,1;"Quercus pyrenaica";22;1;1;1;0
"5822";10,6;9,7;"Quercus pyrenaica";22;1;1;1;0
"5823";10,3;8,4;"Quercus pyrenaica";22;1;1;1;0
"5824";6,7;8,3;"Quercus pyrenaica";22;1;1;1;0
"5825";13,6;8,8;"Quercus pyrenaica";22;1;1;1;0
"5826";12,5;7,3;"Quercus pyrenaica";22;1;1;1;1
"5827";41,2;21,3;"Pinus nigra";22;1;1;1;1
"5828";23,6;20,8;"Pinus nigra";22;1;1;1;0
"5829";20,6;17,7;"Pinus nigra";22;1;1;1;0
"5830";27,6;17,3;"Pinus sylvestris";22;1;1;1;0
"5831";30,1;21,7;"Pinus nigra";22;1;1;1;0
"5832";29,7;22,9;"Pinus nigra";22;1;1;1;0
"5833";32;22,1;"Pinus nigra";22;1;1;1;1
"5834";39,2;22,4;"Pinus nigra";22;1;1;1;1
"5835";11,3;13,4;"Quercus pyrenaica";22;1;1;1;0
"5836";10,7;12,6;"Quercus pyrenaica";22;1;1;1;0
"5837";28,8;12,6;"Quercus pyrenaica";22;1;1;1;0
"5838";29,7;21,3;"Pinus nigra";22;1;1;1;0
"5839";28,3;19,7;"Pinus sylvestris";22;1;1;1;0
"5840";32,1;17,4;"Pinus sylvestris";22;1;1;1;0
"5841";29,3;20;"Pinus nigra";22;1;1;1;0
"5842";25,3;21;"Pinus sylvestris";22;1;1;1;0
"5843";26,1;19,6;"Pinus nigra";22;1;1;1;0
"5844";37,9;21,5;"Pinus sylvestris";22;1;1;1;1
"5845";32,7;20;"Pinus nigra";22;1;1;1;0
"5846";29;17,7;"Pinus nigra";22;1;1;1;0
"5847";8,7;6,6;"Quercus pyrenaica";22;1;1;1;1
"5848";9,6;7,2;"Quercus pyrenaica";22;1;1;1;0
"5849";7,8;5;"Pinus sylvestris";22;1;1;1;1
"5850";27,5;17,8;"Pinus sylvestris";22;1;1;1;0
"5851";32,1;18,5;"Pinus sylvestris";22;1;1;1;0
"5852";24,4;18;"Pinus sylvestris";22;1;1;1;0
"5853";34,8;21,6;"Pinus nigra";22;1;1;1;0
"5854";23,8;19;"Pinus sylvestris";22;1;1;1;0
"5855";21,9;19,4;"Pinus sylvestris";22;1;1;1;0
"5856";40,8;21,4;"Pinus nigra";22;1;1;1;1
"5857";21,5;20,01;"Pinus nigra";22;1;1;1;0
"5858";31,6;21;"Pinus nigra";22;1;1;1;0
"5859";34,4;22,1;"Pinus nigra";22;1;1;1;1
"5860";7;5,5;"Quercus pyrenaica";22;1;1;1;0
"5861";10,4;7,4;"Quercus pyrenaica";22;1;1;1;0
"5862";23,7;19,2;"Pinus nigra";22;1;1;1;0
"5863";36,2;21,1;"Pinus nigra";22;1;1;1;0
"5864";NA;NA;NA;22;1;1;1;0
"5865";20,2;18,6;"Pinus nigra";22;1;1;1;0
"5866";33,2;19,7;"Pinus nigra";22;1;1;1;0
"5867";10,4;8,2;"Quercus pyrenaica";22;1;1;1;0
"5868";9,8;7,1;"Quercus pyrenaica";22;1;1;1;0
"5869";10,2;7,5;"Quercus pyrenaica";22;1;1;1;0
"5870";7,9;5,7;"Quercus pyrenaica";22;1;1;1;0
"5871";12,9;9,3;"Quercus pyrenaica";22;1;1;1;0
"5872";8;5,1;"Quercus pyrenaica";22;1;1;1;0
"5873";10,3;6,9;"Quercus pyrenaica";22;1;1;1;0
"5874";7,5;6,7;"Quercus pyrenaica";22;1;1;1;0
"5875";8,4;4,4;"Quercus pyrenaica";22;1;1;1;0
"5876";36,7;20,2;"Pinus nigra";22;1;1;1;0
"5877";26,5;20,2;"Pinus sylvestris";22;1;1;1;0
"5878";37,2;20,7;"Pinus nigra";22;1;1;1;1
"5879";31,1;21,9;"Pinus nigra";22;1;1;1;0
"5880";33,3;20,3;"Pinus sylvestris";22;1;1;1;0
"5881";19,8;15,5;"Pinus nigra";22;1;1;1;0
"5882";29,9;19,1;"Pinus nigra";22;1;1;1;0
"5883";24;9,9;"Quercus pyrenaica";22;1;1;1;0
"5884";10,1;4,16;"Quercus pyrenaica";22;1;1;1;0
"5885";30,6;13,5;"Quercus pyrenaica";22;1;1;1;0
"5886";14;5,5;"Quercus pyrenaica";22;1;1;1;0
"5887";8,4;4,8;"Quercus pyrenaica";22;1;1;1;0
"5888";16,5;15,3;"Quercus pyrenaica";22;1;1;1;0
"5889";28,4;19,2;"Pinus sylvestris";22;1;1;1;1
"5890";12,7;5,1;"Pinus nigra";22;1;1;1;1
"5891";29,9;18;"Pinus nigra";22;1;1;1;0
"5892";14,7;13,5;"Quercus pyrenaica";22;1;1;1;0
"5893";23,4;17,6;"Pinus sylvestris";22;1;1;1;0
"5894";34,8;19;"Pinus sylvestris";22;1;1;1;0
"5895";23,7;18,3;"Pinus sylvestris";22;1;1;1;0
"5896";26,9;18,9;"Pinus nigra";22;1;1;1;0
"5897";9,7;2,6;"Quercus pyrenaica";22;1;1;1;1
"5898";7,4;9,9;"Quercus pyrenaica";22;1;1;1;0
"5899";12,4;9,5;"Pinus sylvestris";22;1;1;1;1
"5900";7,8;5,7;"Quercus pyrenaica";22;1;1;1;0
"5901";37,3;21,1;"Pinus nigra";22;1;1;1;0
"5902";20,9;21;"Pinus nigra";22;1;1;1;0
"5903";38,7;19,7;"Pinus nigra";22;1;1;1;1
"5904";27,2;19,3;"Pinus nigra";22;1;1;1;0
"5905";7,8;7,3;"Quercus pyrenaica";22;1;1;1;0
"5906";28,3;20,9;"Pinus nigra";22;1;1;1;0
"5907";29;19,8;"Pinus nigra";22;1;1;1;0
"5908";26,6;21,2;"Pinus nigra";22;1;1;1;0
"5909";7,4;5,3;"Quercus pyrenaica";22;1;1;1;0
"5910";30,8;19,7;"Pinus nigra";22;1;1;1;0
"5911";8,5;10,2;"Quercus pyrenaica";22;1;1;1;0
"5912";45,1;22,4;"Pinus nigra";22;1;1;1;1
"5913";31,8;19,9;"Pinus nigra";22;1;1;1;0
"5914";10,1;5,8;"Quercus pyrenaica";22;1;1;1;0
"5915";30,4;19,6;"Pinus nigra";22;1;1;1;0
"5916";18,8;18,8;"Pinus nigra";22;1;1;1;0
"5917";26,1;19,2;"Pinus nigra";22;1;1;1;0
"5918";28;21,8;"Pinus nigra";22;1;1;1;0
"5919";27,2;21;"Pinus nigra";22;1;1;1;0
"5920";27,5;21,3;"Pinus nigra";22;1;1;1;0
"5921";13,8;15;"Pinus nigra";22;1;1;1;0
"5922";26,5;21,3;"Pinus nigra";22;1;1;1;0
"5923";21,1;21,4;"Pinus nigra";22;1;1;1;0
"5924";28,3;19,7;"Pinus nigra";22;1;1;1;0
"5925";36,8;20,3;"Pinus sylvestris";22;1;1;1;1
"5926";42,2;22,2;"Pinus nigra";22;1;1;1;0
"5927";24,5;19,4;"Pinus nigra";22;1;1;1;0
"5928";6,4;3,6;"Quercus pyrenaica";22;1;1;1;0
"5929";7,8;5;"Pinus sylvestris";22;1;1;1;0
"5930";32,3;20,6;"Pinus nigra";22;1;1;1;0
"5931";28,1;19,7;"Pinus nigra";22;1;1;1;0
"5932";31,5;19,3;"Pinus nigra";22;1;1;1;0
"5933";37,4;20,6;"Pinus nigra";22;1;1;1;1
"5934";30,7;23,9;"Pinus nigra";22;1;1;1;0
"5935";27,2;17;"Pinus nigra";22;1;1;1;0
"5936";31,6;20,3;"Pinus nigra";22;1;1;1;0
"5937";29,1;23;"Pinus nigra";22;1;1;1;0
"5938";39;20,3;"Pinus nigra";22;1;1;1;0
"5939";32;20,4;"Pinus nigra";22;1;1;1;0
"5940";33,2;19,6;"Pinus nigra";22;1;1;1;0
"5941";9;3,8;"Quercus pyrenaica";22;1;1;1;0
"5942";9;5,5;"Quercus pyrenaica";22;1;1;1;1
"5943";7,6;5;"Quercus pyrenaica";22;1;1;1;0
"5944";7,1;3,5;"Quercus pyrenaica";22;1;1;1;1
"5945";10,9;7,3;"Quercus pyrenaica";22;1;1;1;0
"5946";8,5;5,2;"Quercus pyrenaica";22;1;1;1;0
"5947";10,8;4,6;"Quercus pyrenaica";22;1;1;1;0
"5948";9;6,9;"Quercus pyrenaica";22;1;1;1;0
"5949";8,8;5,8;"Quercus pyrenaica";22;1;1;1;0
"5950";8,8;4,7;"Quercus pyrenaica";22;1;1;1;0
"5951";7,7;4,3;"Quercus pyrenaica";22;1;1;1;1
"5952";31,7;19,4;"Pinus nigra";22;1;1;1;0
"5953";34,9;22,6;"Pinus nigra";22;1;1;1;1
"5954";37,5;22,6;"Pinus nigra";22;1;1;1;0
"5955";12,7;9,8;"Pinus nigra";22;1;1;1;0
"5956";43,3;21,9;"Pinus nigra";22;1;1;1;0
"5957";5,6;5,3;"Quercus pyrenaica";22;1;1;1;0
"5958";4,8;5,8;"Quercus pyrenaica";22;1;1;1;0
"5959";8,65;5,8;"Quercus pyrenaica";61;1;0;0;0
"5960";9,45;6,5;"Pinus sylvestris";61;1;0;0;0
"5961";8,75;8,1;"Quercus pyrenaica";61;1;0;0;1
"5962";18,1;15,4;"Pinus sylvestris";61;1;0;0;0
"5963";13,6;6,6;"Pinus sylvestris";61;1;0;0;0
"5964";30,9;19,7;"Pinus nigra";61;1;0;0;0
"5965";45,8;16,4;"Pinus sylvestris";61;1;0;0;0
"5966";11,3;8,4;"Quercus pyrenaica";61;1;0;0;0
"5967";10,7;7,5;"Quercus pyrenaica";61;1;0;0;0
"5968";10;5,2;"Quercus pyrenaica";61;1;0;0;1
"5969";11,3;7,7;"Quercus pyrenaica";61;1;0;0;0
"5970";12,5;8;"Quercus pyrenaica";61;1;0;0;0
"5971";9,8;6,3;"Quercus pyrenaica";61;1;0;0;0
"5972";10;5,7;"Quercus pyrenaica";61;1;0;0;0
"5973";24,7;11,6;"Pinus nigra";61;1;0;0;0
"5974";11,8;9,5;"Quercus pyrenaica";61;1;0;0;0
"5975";9,3;8,1;"Quercus pyrenaica";61;1;0;0;0
"5976";14,5;10;"Quercus pyrenaica";61;1;0;0;0
"5977";8,9;8,1;"Quercus pyrenaica";61;1;0;0;0
"5978";9,8;9,9;"Quercus pyrenaica";61;1;0;0;1
"5979";10,5;9,5;"Quercus pyrenaica";61;1;0;0;0
"5980";8,9;8,2;"Quercus pyrenaica";61;1;0;0;1
"5981";11,4;8;"Quercus pyrenaica";61;1;0;0;0
"5982";10,2;9,8;"Quercus pyrenaica";61;1;0;0;0
"5983";9;7,3;"Quercus pyrenaica";61;1;0;0;0
"5984";8,2;7,1;"Quercus pyrenaica";61;1;0;0;0
"5985";6,7;6,1;"Pinus sylvestris";61;1;0;0;1
"5986";17,4;12,1;"Quercus pyrenaica";61;1;0;0;0
"5987";15;11,7;"Quercus pyrenaica";61;1;0;0;0
"5988";13,4;7,2;"Pinus sylvestris";61;1;0;0;0
"5989";9,9;9,4;"Quercus pyrenaica";61;1;0;0;0
"5990";8,8;7,3;"Quercus pyrenaica";61;1;0;0;0
"5991";16,9;8,3;"Quercus pyrenaica";61;1;0;0;0
"5992";8;5;"Pinus sylvestris";61;1;0;0;0
"5993";6,8;7,5;"Quercus pyrenaica";61;1;0;0;0
"5994";7,4;6,3;"Quercus pyrenaica";61;1;0;0;0
"5995";9,7;8,8;"Quercus pyrenaica";61;1;0;0;0
"5996";11,5;9,9;"Quercus pyrenaica";61;1;0;0;0
"5997";10,6;9,2;"Quercus pyrenaica";61;1;0;0;0
"5998";11,1;8,1;"Quercus pyrenaica";61;1;0;0;0
"5999";8,8;8,8;"Quercus pyrenaica";61;1;0;0;0
"6000";10,3;9,3;"Quercus pyrenaica";61;1;0;0;1
"6001";11,8;12,3;"Pinus sylvestris";61;1;0;0;0
"6002";10,2;7,7;"Quercus pyrenaica";61;1;0;0;0
"6003";8,9;5,9;"Quercus pyrenaica";61;1;0;0;0
"6004";8,6;5,9;"Quercus pyrenaica";61;1;0;0;0
"6005";19,5;12,6;"Quercus pyrenaica";61;1;0;0;0
"6006";30;17,2;"Pinus nigra";61;1;0;0;0
"6007";10;14,3;"Pinus sylvestris";61;1;0;0;0
"6008";10,2;8,3;"Quercus pyrenaica";61;1;0;0;0
"6009";9;7,4;"Quercus pyrenaica";61;1;0;0;0
"6010";8,5;5,8;"Quercus pyrenaica";61;1;0;0;0
"6011";24,7;13,4;"Quercus pyrenaica";61;1;0;0;0
"6012";13,7;10,6;"Quercus pyrenaica";61;1;0;0;0
"6013";10,4;7,4;"Quercus pyrenaica";61;1;0;0;0
"6014";7,9;8,4;"Quercus pyrenaica";61;1;0;0;1
"6015";16;11,5;"Quercus pyrenaica";61;1;0;0;0
"6016";7,9;6,7;"Quercus pyrenaica";61;1;0;0;0
"6017";9,6;6,1;"Pinus sylvestris";61;1;0;0;0
"6018";11,2;7,1;"Quercus pyrenaica";61;1;0;0;0
"6019";17,3;7,5;"Quercus pyrenaica";61;1;0;0;0
"6020";9,5;6,6;"Quercus pyrenaica";61;1;0;0;0
"6021";36,1;14,6;"Pinus nigra";61;1;0;0;0
"6022";34,9;18,1;"Pinus sylvestris";61;1;0;0;0
"6023";38,5;21,7;"Pinus nigra";61;1;0;0;0
"6024";40,1;21,4;"Pinus nigra";61;1;0;0;0
"6025";8,4;7,5;"Quercus pyrenaica";61;1;0;0;0
"6026";8,7;7,5;"Quercus pyrenaica";61;1;0;0;0
"6027";9,5;11,1;"Pinus sylvestris";61;1;0;0;0
"6028";35,3;20,4;"Pinus nigra";61;1;0;0;0
"6029";35,7;21,2;"Pinus nigra";61;1;0;0;0
"6030";38,9;17,9;"Pinus sylvestris";61;1;0;0;0
"6031";12,7;9;"Quercus pyrenaica";61;1;0;0;0
"6032";22,8;7,3;"Pinus sylvestris";61;1;0;0;0
"6033";12;3,8;"Quercus pyrenaica";61;1;0;0;0
"6034";14,7;9,5;"Quercus pyrenaica";61;1;0;0;0
"6035";22,7;19,1;"Pinus sylvestris";61;1;0;0;0
"6036";36,7;19,3;"Pinus nigra";61;1;0;0;0
"6037";11,5;6,1;"Quercus pyrenaica";61;1;0;0;0
"6038";33,5;17,5;"Pinus nigra";61;1;0;0;0
"6039";21,4;8,8;"Quercus pyrenaica";61;1;0;0;0
"6040";11,9;7,7;"Quercus pyrenaica";61;1;0;0;0
"6041";13,8;7,9;"Quercus pyrenaica";61;1;0;0;0
"6042";9,7;6,8;"Quercus pyrenaica";61;1;0;0;0
"6043";10,3;5,8;"Quercus pyrenaica";61;1;0;0;0
"6044";7,9;6,2;"Pinus sylvestris";61;1;0;0;0
"6045";7,4;5;"Quercus pyrenaica";61;1;0;0;0
"6046";21,2;10,5;"Quercus pyrenaica";61;1;0;0;0
"6047";7;6;"Quercus pyrenaica";61;1;0;0;0
"6048";10;5,7;"Pinus sylvestris";61;1;0;0;0
"6049";11,3;8,1;"Quercus pyrenaica";61;1;0;0;0
"6050";10,6;8,4;"Pinus sylvestris";61;1;0;0;0
"6051";11;8,2;"Quercus pyrenaica";61;1;0;0;0
"6052";10,3;7,6;"Quercus pyrenaica";61;1;0;0;0
"6053";11,1;9,1;"Quercus pyrenaica";61;1;0;0;0
"6054";8,8;7,2;"Quercus pyrenaica";61;1;0;0;0
"6055";13,2;10,2;"Quercus pyrenaica";61;1;0;0;0
"6056";8,2;7;"Quercus pyrenaica";61;1;0;0;0
"6057";9,7;5,8;"Pinus sylvestris";61;1;0;0;0
"6058";16,4;10,6;"Quercus pyrenaica";61;1;0;0;0
"6059";6,8;6,1;"Quercus pyrenaica";61;1;0;0;0
"6060";10,6;9,7;"Quercus pyrenaica";61;1;0;0;0
"6061";10,3;8,4;"Quercus pyrenaica";61;1;0;0;1
"6062";6,7;8,3;"Quercus pyrenaica";61;1;0;0;0
"6063";13,6;8,8;"Quercus pyrenaica";61;1;0;0;0
"6064";12,5;7,3;"Quercus pyrenaica";61;1;0;0;0
"6065";41,2;21,3;"Pinus nigra";61;1;0;0;0
"6066";23,6;20,8;"Pinus nigra";61;1;0;0;0
"6067";20,6;17,7;"Pinus nigra";61;1;0;0;0
"6068";27,6;17,3;"Pinus sylvestris";61;1;0;0;0
"6069";30,1;21,7;"Pinus nigra";61;1;0;0;0
"6070";29,7;22,9;"Pinus nigra";61;1;0;0;0
"6071";32;22,1;"Pinus nigra";61;1;0;0;0
"6072";39,2;22,4;"Pinus nigra";61;1;0;0;0
"6073";11,3;13,4;"Quercus pyrenaica";61;1;0;0;0
"6074";10,7;12,6;"Quercus pyrenaica";61;1;0;0;0
"6075";28,8;12,6;"Quercus pyrenaica";61;1;0;0;0
"6076";29,7;21,3;"Pinus nigra";61;1;0;0;0
"6077";28,3;19,7;"Pinus sylvestris";61;1;0;0;0
"6078";32,1;17,4;"Pinus sylvestris";61;1;0;0;0
"6079";29,3;20;"Pinus nigra";61;1;0;0;0
"6080";25,3;21;"Pinus sylvestris";61;1;0;0;0
"6081";26,1;19,6;"Pinus nigra";61;1;0;0;0
"6082";37,9;21,5;"Pinus sylvestris";61;1;0;0;0
"6083";32,7;20;"Pinus nigra";61;1;0;0;0
"6084";29;17,7;"Pinus nigra";61;1;0;0;0
"6085";8,7;6,6;"Quercus pyrenaica";61;1;0;0;0
"6086";9,6;7,2;"Quercus pyrenaica";61;1;0;0;0
"6087";7,8;5;"Pinus sylvestris";61;1;0;0;0
"6088";27,5;17,8;"Pinus sylvestris";61;1;0;0;1
"6089";32,1;18,5;"Pinus sylvestris";61;1;0;0;0
"6090";24,4;18;"Pinus sylvestris";61;1;0;0;0
"6091";34,8;21,6;"Pinus nigra";61;1;0;0;0
"6092";23,8;19;"Pinus sylvestris";61;1;0;0;0
"6093";21,9;19,4;"Pinus sylvestris";61;1;0;0;1
"6094";40,8;21,4;"Pinus nigra";61;1;0;0;0
"6095";21,5;20,01;"Pinus nigra";61;1;0;0;0
"6096";31,6;21;"Pinus nigra";61;1;0;0;0
"6097";34,4;22,1;"Pinus nigra";61;1;0;0;0
"6098";7;5,5;"Quercus pyrenaica";61;1;0;0;0
"6099";10,4;7,4;"Quercus pyrenaica";61;1;0;0;0
"6100";23,7;19,2;"Pinus nigra";61;1;0;0;0
"6101";36,2;21,1;"Pinus nigra";61;1;0;0;0
"6102";NA;NA;NA;61;1;0;0;0
"6103";20,2;18,6;"Pinus nigra";61;1;0;0;0
"6104";33,2;19,7;"Pinus nigra";61;1;0;0;0
"6105";10,4;8,2;"Quercus pyrenaica";61;1;0;0;0
"6106";9,8;7,1;"Quercus pyrenaica";61;1;0;0;0
"6107";10,2;7,5;"Quercus pyrenaica";61;1;0;0;0
"6108";7,9;5,7;"Quercus pyrenaica";61;1;0;0;0
"6109";12,9;9,3;"Quercus pyrenaica";61;1;0;0;0
"6110";8;5,1;"Quercus pyrenaica";61;1;0;0;0
"6111";10,3;6,9;"Quercus pyrenaica";61;1;0;0;0
"6112";7,5;6,7;"Quercus pyrenaica";61;1;0;0;0
"6113";8,4;4,4;"Quercus pyrenaica";61;1;0;0;0
"6114";36,7;20,2;"Pinus nigra";61;1;0;0;0
"6115";26,5;20,2;"Pinus sylvestris";61;1;0;0;0
"6116";37,2;20,7;"Pinus nigra";61;1;0;0;1
"6117";31,1;21,9;"Pinus nigra";61;1;0;0;0
"6118";33,3;20,3;"Pinus sylvestris";61;1;0;0;0
"6119";19,8;15,5;"Pinus nigra";61;1;0;0;0
"6120";29,9;19,1;"Pinus nigra";61;1;0;0;0
"6121";24;9,9;"Quercus pyrenaica";61;1;0;0;0
"6122";10,1;4,16;"Quercus pyrenaica";61;1;0;0;0
"6123";30,6;13,5;"Quercus pyrenaica";61;1;0;0;0
"6124";14;5,5;"Quercus pyrenaica";61;1;0;0;0
"6125";8,4;4,8;"Quercus pyrenaica";61;1;0;0;0
"6126";16,5;15,3;"Quercus pyrenaica";61;1;0;0;0
"6127";28,4;19,2;"Pinus sylvestris";61;1;0;0;0
"6128";12,7;5,1;"Pinus nigra";61;1;0;0;0
"6129";29,9;18;"Pinus nigra";61;1;0;0;0
"6130";14,7;13,5;"Quercus pyrenaica";61;1;0;0;0
"6131";23,4;17,6;"Pinus sylvestris";61;1;0;0;0
"6132";34,8;19;"Pinus sylvestris";61;1;0;0;0
"6133";23,7;18,3;"Pinus sylvestris";61;1;0;0;0
"6134";26,9;18,9;"Pinus nigra";61;1;0;0;0
"6135";9,7;2,6;"Quercus pyrenaica";61;1;0;0;0
"6136";7,4;9,9;"Quercus pyrenaica";61;1;0;0;0
"6137";12,4;9,5;"Pinus sylvestris";61;1;0;0;0
"6138";7,8;5,7;"Quercus pyrenaica";61;1;0;0;0
"6139";37,3;21,1;"Pinus nigra";61;1;0;0;0
"6140";20,9;21;"Pinus nigra";61;1;0;0;0
"6141";38,7;19,7;"Pinus nigra";61;1;0;0;0
"6142";27,2;19,3;"Pinus nigra";61;1;0;0;0
"6143";7,8;7,3;"Quercus pyrenaica";61;1;0;0;0
"6144";28,3;20,9;"Pinus nigra";61;1;0;0;0
"6145";29;19,8;"Pinus nigra";61;1;0;0;0
"6146";26,6;21,2;"Pinus nigra";61;1;0;0;0
"6147";7,4;5,3;"Quercus pyrenaica";61;1;0;0;0
"6148";30,8;19,7;"Pinus nigra";61;1;0;0;0
"6149";8,5;10,2;"Quercus pyrenaica";61;1;0;0;0
"6150";45,1;22,4;"Pinus nigra";61;1;0;0;0
"6151";31,8;19,9;"Pinus nigra";61;1;0;0;0
"6152";10,1;5,8;"Quercus pyrenaica";61;1;0;0;0
"6153";30,4;19,6;"Pinus nigra";61;1;0;0;0
"6154";18,8;18,8;"Pinus nigra";61;1;0;0;0
"6155";26,1;19,2;"Pinus nigra";61;1;0;0;0
"6156";28;21,8;"Pinus nigra";61;1;0;0;0
"6157";27,2;21;"Pinus nigra";61;1;0;0;0
"6158";27,5;21,3;"Pinus nigra";61;1;0;0;0
"6159";13,8;15;"Pinus nigra";61;1;0;0;1
"6160";26,5;21,3;"Pinus nigra";61;1;0;0;0
"6161";21,1;21,4;"Pinus nigra";61;1;0;0;0
"6162";28,3;19,7;"Pinus nigra";61;1;0;0;0
"6163";36,8;20,3;"Pinus sylvestris";61;1;0;0;0
"6164";42,2;22,2;"Pinus nigra";61;1;0;0;0
"6165";24,5;19,4;"Pinus nigra";61;1;0;0;0
"6166";6,4;3,6;"Quercus pyrenaica";61;1;0;0;0
"6167";7,8;5;"Pinus sylvestris";61;1;0;0;1
"6168";32,3;20,6;"Pinus nigra";61;1;0;0;0
"6169";28,1;19,7;"Pinus nigra";61;1;0;0;0
"6170";31,5;19,3;"Pinus nigra";61;1;0;0;0
"6171";37,4;20,6;"Pinus nigra";61;1;0;0;0
"6172";30,7;23,9;"Pinus nigra";61;1;0;0;0
"6173";27,2;17;"Pinus nigra";61;1;0;0;0
"6174";31,6;20,3;"Pinus nigra";61;1;0;0;0
"6175";29,1;23;"Pinus nigra";61;1;0;0;0
"6176";39;20,3;"Pinus nigra";61;1;0;0;0
"6177";32;20,4;"Pinus nigra";61;1;0;0;0
"6178";33,2;19,6;"Pinus nigra";61;1;0;0;0
"6179";9;3,8;"Quercus pyrenaica";61;1;0;0;0
"6180";9;5,5;"Quercus pyrenaica";61;1;0;0;0
"6181";7,6;5;"Quercus pyrenaica";61;1;0;0;0
"6182";7,1;3,5;"Quercus pyrenaica";61;1;0;0;0
"6183";10,9;7,3;"Quercus pyrenaica";61;1;0;0;0
"6184";8,5;5,2;"Quercus pyrenaica";61;1;0;0;0
"6185";10,8;4,6;"Quercus pyrenaica";61;1;0;0;0
"6186";9;6,9;"Quercus pyrenaica";61;1;0;0;0
"6187";8,8;5,8;"Quercus pyrenaica";61;1;0;0;0
"6188";8,8;4,7;"Quercus pyrenaica";61;1;0;0;0
"6189";7,7;4,3;"Quercus pyrenaica";61;1;0;0;0
"6190";31,7;19,4;"Pinus nigra";61;1;0;0;0
"6191";34,9;22,6;"Pinus nigra";61;1;0;0;0
"6192";37,5;22,6;"Pinus nigra";61;1;0;0;0
"6193";12,7;9,8;"Pinus nigra";61;1;0;0;1
"6194";43,3;21,9;"Pinus nigra";61;1;0;0;0
"6195";5,6;5,3;"Quercus pyrenaica";61;1;0;0;0
"6196";4,8;5,8;"Quercus pyrenaica";61;1;0;0;0
